id,name_vendor_id,name_brand_id,doc_design_cover_id,num_invoice,num_style,num_po,name_country_dest_id,qty_shipped,amount_shipped,amount_final,name_country_origin_id,type_shipmode_id,date_exfty,date_etd,date_atd,date_payment_submit,date_payment_due,date_received,remark,creted_ts,updated_ts
,23,97,464,KBAF19140,244J1054,2019362-US1BU,23,598,14058.98,14058.98,9,1,2019-07-27,2019-07-29,2019-07-29,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19139,344J2131,2013179-US1BU,23,3690,54021.6,54021.6,9,1,2019-07-27,2019-07-29,2019-07-29,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,457,KBAF19141,344J2139,2018595-US1BU,23,5254,81647.16,81647.16,9,1,2019-07-27,2019-07-29,2019-07-29,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,457,KBAF19141,344J2139,2018596-US1BU,23,6676,103745.04,103745.04,9,1,2019-07-27,2019-07-29,2019-07-29,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,462,YDAF19009,144J0211,2007429-HK1BU,7,44,752.4,752.4,24,1,2019-07-27,2019-07-29,2019-07-29,2019-07-29,2019-09-27,2019-09-17,,2021-12-20 14:46,2021-12-20 14:46
,23,97,463,YDAF19010,144J0216,2005682-HK1WD,7,50,1204,1204,24,1,2019-07-27,2019-07-29,2019-07-29,2019-07-29,2019-09-27,2019-09-17,,2021-12-20 14:46,2021-12-20 14:46
,23,97,481,PTAF19023,132J0119,1983946-US1BU,23,3745,89692.75,89692.75,24,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-20,2019-08-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,481,PTAF19023,132J0119,1988625-US1BU,23,1906,45477.16,45477.16,24,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-20,2019-08-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,464,KBAF19129,244J1054,2014471-SG2FP,17,112,2633.12,2633.12,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,464,KBAF19138,244J1054,2018807-HK1BU,7,241,5665.91,5665.91,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,KBAF19135,332J2138,2013078-HK1BU,7,271,4802.12,4802.12,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19130,332J2170,2003790-SG2FP,17,183,4223.64,4223.64,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19130,332J2170,2003791-SG2FP,17,240,5539.2,5539.2,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19130,332J2170,2003792-SG2FP,17,262,6046.96,6046.96,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19130,332J2170,2006278-SG2FP,17,94,2170.46,2170.46,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19130,332J2170,2006285-SG2FP,17,131,3193.78,3193.78,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19133,332J2170,2010986-HK1BU,7,324,7477.92,7477.92,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19133,332J2170,2011800-HK1BU,7,55,1340.9,1340.9,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19133,332J2170,2013083-HK1BU,7,192,4433.28,4433.28,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19128,344J2131,2013178-SG2FV,17,106,1551.84,1551.84,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19137,344J2131,2017075-HK1BU,7,247,3616.08,3616.08,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,93,551,HLWM19002,SM49608Y/YB,5612512686,23,80,1705.33,1705.33,24,1,2019-07-22,2019-07-30,2019-07-30,2019-08-22,2019-10-28,2019-11-07,,2021-12-20 14:46,2021-12-20 14:46
,23,93,551,HLWM19003,SM49608Y/YB,5612513095,23,540,11538.09,11538.09,24,1,2019-07-22,2019-07-30,2019-07-30,2019-08-22,2019-10-28,2019-10-22,,2021-12-20 14:46,2021-12-20 14:46
,23,97,459,KBAF19131,344J2140,2000571-HK1BU,7,217,3699.85,3699.85,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,475,KBAF19086,332J2136,1996079-SG2FP,17,107,2328.32,2328.32,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,475,KBAF19132,332J2136,1996082-HK1WD,7,50,1088,1088,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-28,2019-09-18,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19127,332J2172,2003801-SG2FP,17,366,7060.14,7060.14,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-31,2019-09-19,2019-09-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19134,332J2172,2011059-HK1BU,7,58,1118.82,1118.82,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19134,332J2172,2011203-HK1BU,7,926,17862.54,17862.54,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,499,KBAF19136,132J0134,2014173-HK1OU,7,463,12746.39,12746.39,9,1,2019-07-28,2019-07-30,2019-07-30,2019-07-30,2019-09-19,2019-07-31,,2021-12-20 14:46,2021-12-20 14:46
,23,97,464,KBAF19124,244J1054,2019364-CN2BU,5,202,4749.02,4749.02,9,1,2019-07-30,2019-08-01,2019-07-31,2019-08-06,2019-09-20,2019-08-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,463,YDAF19011,144J0216,2008423-HK1BU,7,31,746.48,746.48,24,1,2019-08-01,2019-08-03,2019-08-03,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,464,KBAF19142,244J1054,2019363-NL1BU,26,376,8839.76,8839.76,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2020069-NL1BU,26,24,1134.96,1134.96,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2020070-NL1BU,26,100,4729,4729,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2020172-NL1BU,26,24,1130.64,1130.64,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2020173-NL1BU,26,100,4711,4711,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2021652-NL1BU,26,990,46817.1,46817.1,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19154,332J2166,2022416-NL1BU,26,581,27370.91,27370.91,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19144,332J2170,2021671-NL1BU,26,1984,48369.92,48369.92,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-09-26,2019-08-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19144,332J2170,2021857-NL1BU,26,2701,62366.09,62366.09,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-09-26,2019-08-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19144,332J2170,2022270-NL1BU,26,2704,62408.32,62408.32,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-09-26,2019-08-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19143,344J2131,2017546-NL1BU,26,2529,37024.56,37024.56,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19145,332J2172,2022587-NL1BU,26,3971,76600.59,76600.59,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-08,2019-09-26,2019-08-13,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19146,332J2172,2022587-NL1BU,26,1229,23707.41,23707.41,9,1,2019-08-02,2019-08-04,2019-08-04,2019-08-08,2019-10-07,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,SBAF19002,332J2138,2022458-US1BU,23,6655,117926.6,117926.6,9,1,2019-08-03,2019-08-05,2019-08-05,2019-08-06,2019-09-26,2019-08-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19153A,332J2170,2020067-US1BU,23,414,10093.32,10093.32,9,1,2019-08-01,2019-08-05,2019-08-06,2019-08-06,2019-10-05,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19152,332J2170,2020064-US1BU,23,3247,74940.76,74940.76,9,1,2019-08-01,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19152,332J2170,2020064-US1BU,23,3248,74963.84,74963.84,9,1,2019-08-01,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19156,332J2166,2020068-US1BU,23,905,42797.45,42797.45,9,1,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-09-27,2019-08-13,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19156,332J2166,2020171-US1BU,23,1419,66849.09,66849.09,9,1,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-09-27,2019-08-13,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19156,332J2166,2021654-US1BU,23,10,472.9,472.9,9,1,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-09-27,2019-08-13,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19152,332J2170,2020065-US1BU,23,2714,62639.12,62639.12,9,1,2019-08-01,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19152,332J2170,2020065-US1BU,23,3248,74996.32,74996.32,9,1,2019-08-01,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19153B,332J2170,2020065-US1BU,23,182,4202.38,4202.38,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,99,617,AMZDG307A,SZ1908478,7KYJJSWL,23,1510,12835,12835,9,1,2019-07-31,2019-08-05,2019-08-06,2019-09-19,2019-12-18,2019-12-19,,2021-12-20 14:46,2021-12-20 14:46
,23,99,618,AMZDG307A,SZ1908724,7KYJJSWL,23,853,5126.53,5126.53,9,1,2019-07-31,2019-08-05,2019-08-06,2019-09-19,2019-12-18,2019-12-19,,2021-12-20 14:46,2021-12-20 14:46
,23,99,618,AMZDG307A,SZ1908724,7KYJJSWL,23,1706,9758.32,9758.32,9,1,2019-07-31,2019-08-05,2019-08-06,2019-09-19,2019-12-18,2019-12-19,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG307C1,AE2017094,2DJZ5OIG,23,3265,65626.5,65626.5,9,1,2019-07-31,2019-08-05,2019-08-12,2019-09-19,2019-12-18,2019-12-19,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG307C1,AE2017094,2DJZ5OIG,23,482,10122,10122,9,1,2019-07-31,2019-08-05,2019-08-12,2019-09-19,2019-12-18,2019-12-19,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG307C2,AE2017094,2SRZ6LQJ,22,637,12803.7,12803.7,9,1,2019-07-31,2019-08-05,2019-08-12,2019-09-19,2019-12-18,2020-01-02,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG307C2,AE2017094,2SRZ6LQJ,22,142,2982,2982,9,1,2019-07-31,2019-08-05,2019-08-12,2019-09-19,2019-12-18,2020-01-02,,2021-12-20 14:46,2021-12-20 14:46
,23,99,617,AMZDG308A,SZ1908478,7LYWKKPH,23,1706,14501,14501,9,1,2019-07-31,2019-08-05,2019-09-03,2019-09-09,2019-12-08,2019-12-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19150,332J2172,2020061-US1BU,23,3995,77063.55,77063.55,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19150,332J2172,2020061-US1BU,23,3972,76619.88,76619.88,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19150,332J2172,2020061-US1BU,23,3998,77121.42,77121.42,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19150,332J2172,2020061-US1BU,23,3994,77044.26,77044.26,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19150,332J2172,2020061-US1BU,23,3993,77024.97,77024.97,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-26,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19151,332J2172,2020061-US1BU,23,1851,35705.79,35705.79,9,1,2019-08-03,2019-08-05,2019-08-06,2019-08-08,2019-10-07,2019-09-25,,2021-12-20 14:46,2021-12-20 14:46
,23,99,618,AMZDG308A,SZ1908724,7LYWKKPH,23,853,5126.53,5126.53,9,1,2019-07-31,2019-08-05,2019-09-03,2019-09-09,2019-12-08,2019-12-04,,2021-12-20 14:46,2021-12-20 14:46
,23,99,618,AMZDG308A,SZ1908724,7LYWKKPH,23,1706,9758.32,9758.32,9,1,2019-07-31,2019-08-05,2019-09-03,2019-09-09,2019-12-08,2019-12-04,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG309A,AE2017094,3ZPHC6VB,23,2042,41044.2,41044.2,9,1,2019-07-31,2019-08-05,2019-09-16,2019-09-17,2019-12-16,2019-12-17,,2021-12-20 14:46,2021-12-20 14:46
,23,99,615,AMZDG309A,AE2017094,3ZPHC6VB,23,271,5691,5691,9,1,2019-07-31,2019-08-05,2019-09-16,2019-09-17,2019-12-16,2019-12-17,,2021-12-20 14:46,2021-12-20 14:46
,23,93,550,LGWM19001,SM49610Y/YB,5612511968,23,11580,203788.93,203788.93,24,1,2019-08-02,2019-08-06,2019-08-07,2019-08-22,2019-11-05,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19147,332J2170,2021858-CN2BU,5,1579,36459.11,36459.11,9,1,2019-08-02,2019-08-08,2019-08-08,2019-08-12,2019-10-11,2019-10-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19147,332J2170,2022471-CN2BU,5,1574,36327.92,36327.92,9,1,2019-08-02,2019-08-08,2019-08-08,2019-08-12,2019-10-11,2019-10-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19157,332J2166,2021653-CN2BU,5,370,17497.3,17497.3,9,1,2019-08-01,2019-08-08,2019-08-08,2019-08-13,2019-10-03,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19149,332J2170,2021672-CN2BU,5,328,7996.64,7996.64,9,1,2019-08-01,2019-08-08,2019-08-08,2019-08-12,2019-10-02,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,SBAF19001,332J2138,2022488-CN2BU,5,963,17064.36,17064.36,9,1,2019-08-06,2019-08-08,2019-08-10,2019-08-12,2019-10-02,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,93,551,HLWM19005,SM49608Y/YB,5612512681,23,11550,246207.65,246207.65,24,1,2019-08-06,2019-08-08,2019-08-09,2019-08-22,2019-11-07,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,97,498,KBAF19148,332J2172,2022588-CN2BU,5,1668,32175.72,32175.72,9,1,2019-08-01,2019-08-08,2019-08-08,2019-08-12,2019-10-11,2019-10-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,483,KBAF19155,332J2166,2023710-US1FV,13,46,2175.34,2175.34,9,1,2019-08-02,2019-08-09,2019-08-09,2019-08-10,2019-09-29,2019-09-27,,2021-12-20 14:46,2021-12-20 14:46
,23,97,488,KBAF19147M,332J2170,2027186-US1FV,13,38,926.44,926.44,9,1,2019-08-02,2019-08-09,2019-08-09,2019-08-10,2019-09-29,2019-09-27,,2021-12-20 14:46,2021-12-20 14:46
,23,93,551,HLWM19004,SM49608Y/YB,5612512449,23,4590,97920.31,97920.31,24,1,2019-08-06,2019-08-09,2019-08-09,2019-08-22,2019-11-07,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,93,550,LGWM19002,SM49610Y/YB,5612512617,23,8004,140716.32,140716.32,24,1,2019-08-07,2019-08-09,2019-08-09,2019-08-22,2019-11-07,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19013,144J0200,2024390-NL1BU,26,509,10332.7,10332.7,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-15,2019-10-04,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19013,144J0200,2027126-NL1BU,26,560,11648,11648,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-15,2019-10-04,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19016,144J0200,2025481-NL1BU,26,128,2598.4,2598.4,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-14,2019-10-04,2019-10-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,497,PTAF19028,232J1054,2016875-CN2BU,5,19,417.81,417.81,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-12,2019-10-11,2019-10-01,,2021-12-20 14:46,2021-12-20 14:46
,23,97,497,PTAF19026,232J1054,2016873-HK1BU,7,26,571.74,571.74,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-13,2019-10-03,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,497,PTAF19026,232J1054,2016963-HK1BU,7,83,1806.91,1806.91,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-13,2019-10-03,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,497,PTAF19026,232J1054,2017915-HK1BU,7,35,761.95,761.95,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-13,2019-10-03,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,447,LNAF19009,144J0228,2024846-NL1BU,26,583,9328,9328,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-15,2019-10-04,2019-10-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,447,LNAF19015,144J0228,2025377-NL1BU,26,88,1408,1408,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-14,2019-10-04,2019-10-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,449,YDAF19012,144J0250,2025303-NL1BU,26,84,1478.4,1478.4,24,1,2019-08-08,2019-08-10,2019-08-10,2019-08-14,2019-10-04,2019-10-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,KBAF19160,332J2138,2024806-US1BU,23,4099,81693.07,81693.07,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-14,2019-10-04,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,KBAF19160A,332J2138,2029199-US1M0,23,10,199.3,199.3,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-14,2019-10-04,2019-10-07,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,KBAF19161,332J2138,2029197-NL1BU,26,184,3667.12,3667.12,9,1,2019-08-08,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-10-04,,2021-12-20 14:46,2021-12-20 14:46
,23,97,478,SBAF19003,332J2138,2022487-NL1BU,26,2351,41659.72,41659.72,9,1,2019-08-10,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-14,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19178,344J2131,2033243-NL1BU,26,3678,53845.92,53845.92,9,1,2019-08-06,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-14,,2021-12-20 14:46,2021-12-20 14:46
,23,97,451,KBAF19179,344J2131,2030824-US1BU,23,5247,76816.08,76816.08,9,1,2019-08-09,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19163,344J2155,2027086-US1BU,23,630,25363.8,25363.8,9,1,2019-08-08,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19164,344J2155,2029347-NL1BU,26,2356,94852.56,94852.56,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19164,344J2155,2029348-NL1BU,26,1362,54834.12,54834.12,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19164,344J2155,2027089-NL1BU,26,67,2697.42,2697.42,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19164,344J2155,2027088-NL1BU,26,70,2818.2,2818.2,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,454,KBAF19164,344J2155,2027087-NL1BU,26,63,2536.38,2536.38,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,93,551,HLWM19006,SM49608Y/YB,5612512683,23,1400,29843.35,29843.35,24,1,2019-08-06,2019-08-12,2019-08-12,2019-08-22,2019-11-10,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,93,550,LGWM19003,SM49610Y/YB,5612512619,23,1128,19831.09,19831.09,24,1,2019-08-07,2019-08-12,2019-08-12,2019-08-22,2019-11-10,2019-11-06,,2021-12-20 14:46,2021-12-20 14:46
,23,97,456,KBAF19162,344J2154,2029465-NL1BU,26,1770,46285.5,46285.5,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-14,,2021-12-20 14:46,2021-12-20 14:46
,23,97,456,KBAF19165,344J2154,2027083-US1BU,23,6479,169425.85,169425.85,9,1,2019-08-08,2019-08-12,2019-08-12,2019-08-16,2019-10-03,2019-08-19,,2021-12-20 14:46,2021-12-20 14:46
,23,97,456,KBAF19165,344J2154,2027085-US1BU,23,1230,32164.5,32164.5,9,1,2019-08-08,2019-08-12,2019-08-12,2019-08-16,2019-10-03,2019-08-19,,2021-12-20 14:46,2021-12-20 14:46
,23,97,456,KBAF19165,344J2154,2031118-US1BU,23,22,575.3,575.3,9,1,2019-08-08,2019-08-12,2019-08-12,2019-08-16,2019-10-03,2019-08-19,,2021-12-20 14:46,2021-12-20 14:46
,23,97,456,KBAF19166,344J2154,2027083-US1BU,23,1040,27196,27196,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-16,2019-10-04,2019-08-19,,2021-12-20 14:46,2021-12-20 14:46
,23,97,459,KBAF19157,344J2140,2023545-US1BU-L,23,2678,45659.9,45659.9,9,1,2019-08-11,2019-08-12,2019-08-12,2019-08-12,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,459,KBAF19157,344J2140,2025502-US1BU-L,23,1594,27177.7,27177.7,9,1,2019-08-11,2019-08-12,2019-08-12,2019-08-12,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,459,KBAF19157,344J2140,2023546-US1BU-L,23,2753,46938.65,46938.65,9,1,2019-08-11,2019-08-12,2019-08-12,2019-08-12,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,500,KBAF19158,132J0170,2020711-US1OU,23,3188,107180.56,107180.56,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-13,2019-10-03,2019-08-16,,2021-12-20 14:46,2021-12-20 14:46
,23,97,500,KBAF19159,132J0170,2020711-US1OU,23,1204,40478.48,40478.48,9,1,2019-08-07,2019-08-12,2019-08-12,2019-08-16,2019-10-04,2019-08-19,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19014,144J0200,2022709-US1BU,23,3424,69507.2,69507.2,24,1,2019-08-11,2019-08-13,2019-08-13,2019-08-19,2019-10-18,2019-10-08,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19014,144J0200,2022713-US1BU,23,1546,31383.8,31383.8,24,1,2019-08-11,2019-08-13,2019-08-13,2019-08-19,2019-10-18,2019-10-08,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19014,144J0200,2022714-US1BU,23,4005,81301.5,81301.5,24,1,2019-08-11,2019-08-13,2019-08-13,2019-08-19,2019-10-18,2019-10-08,,2021-12-20 14:46,2021-12-20 14:46
,23,97,446,LNAF19014,144J0200,2022716-US1BU,23,633,13166.4,13166.4,24,1,2019-08-11,2019-08-13,2019-08-13,2019-08-19,2019-10-18,2019-10-08,,2021-12-20 14:46,2021-12-20 14:46
