date_issued,type_Order,num_sku,num_product,qty,num_repeat,amount_buying,Amount_Sales,Amount_ETC,Amount_Fees,Freight,Duty,Dest,storage
2021-09-25,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-26,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-09-27,Order,NF2004_#EP2,NF2004,1,1,7.42,29.31,0.69,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-28,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,3.29,-12.43,2.1217,0.8425,0.2418,0.0128
2021-09-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-03,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-03,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-03,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,6,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-03,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-05,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2004_#EP2,NF2004,1,1,7.42,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2004_#EP2,NF2004,1,1,7.42,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2004_#EP2,NF2004,1,1,7.42,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2004_#EP2,NF2004,1,1,7.42,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-13,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,6.36,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-14,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-14,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2004_#EP2,NF2004,1,1,7.42,24.52,5.48,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-16,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-18,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-19,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-23,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-26,Order,NF2004_#EP2,NF2004,1,1,7.42,28.99,1.01,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-28,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-10-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-31,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-10-31,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-03-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-03-31,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-17,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-20,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-23,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-04-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-29,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-29,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-04-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-01,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-02,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-05-02,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-05,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-13,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-13,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-05-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-16,Order,NF2004_#EP2,NF2004,1,1,7.42,30,3.87,-12.78,2.1217,0.8425,0.2418,0.0128
2021-05-16,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-17,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-17,Order,NF2004_#EP2,NF2004,1,1,7.42,27.13,2.87,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-20,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-25,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-05-26,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-27,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-05-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-28,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-05-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-29,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-05-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-8.91,2.1217,0.8425,0.2418,0.0128
2021-06-01,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-01,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-01,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-02,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-03,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-03,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-03,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-04,Order,NF2004_#EP2,NF2004,1,1,7.42,26.95,3.05,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-05,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-07,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-08,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-08,Order,NF2004_#EP2,NF2004,1,1,7.42,28.26,1.74,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-12,Order,NF2004_#EP2,NF2004,1,1,7.42,28.75,1.25,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-13,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-14,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-14,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-17,Order,NF2004_#EP2,NF2004,1,1,7.42,30,6.68,-15.82,2.1217,0.8425,0.2418,0.0128
2021-06-17,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-18,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-18,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-23,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-06-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-29,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-06-29,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-07-07,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-07-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-07-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-07-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-07-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,3.17,-12.31,2.1217,0.8425,0.2418,0.0128
2021-07-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-07-14,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-07-26,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-07-28,Order,NF2004_#EP2,NF2004,1,1,7.42,30,2.19,-11.33,2.1217,0.8425,0.2418,0.0128
2021-08-02,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-05,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-05,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2004_#EP2,NF2004,1,1,7.42,24.83,5.17,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-06,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-07,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-08,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-09,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-10,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-10,Order,NF2004_#EP2,NF2004,1,1,7.42,28.9,1.1,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-11,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-11,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-12,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-13,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-14,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-14,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-15,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-16,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-17,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-17,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-18,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-18,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-19,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2004_#EP2,NF2004,1,1,7.42,27.08,2.92,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-21,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-21,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-22,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-22,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-23,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-23,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-23,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-23,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-24,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-24,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-24,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-25,Order,NF2004_#EP2,NF2004,1,1,7.42,0,0,0,2.1217,0.8425,0.2418,0.0128
2021-08-26,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-26,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-27,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-29,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
2021-08-30,Refund,NF2004_#EP2,NF2004,1,1,7.42,-30,0,4.08,2.1217,0.8425,0.2418,0.0128
2021-08-30,Order,NF2004_#EP2,NF2004,1,1,7.42,30,0,-9.14,2.1217,0.8425,0.2418,0.0128
