id,type_document_id,vendor_comp_id,type_dept_id,type_team_id,status,no_indent,id,brand_company_id,no_design,id,type_season_id,name_season_y_id,type_gender_id,type_fabric_main_id,type_apparel_id,type_order_id,type_order_detail_id,mid_comp_id,remark,creted_ts,updated_ts
554,18,23,3,28,CLOSE,DHGV-9805,554,93,BW111007714,554,1,2,3,2,30,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
555,18,23,3,28,CLOSE,LEDA-2001,555,99,AE1906388,555,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
556,18,23,3,28,CLOSE,LEDA-2002,556,99,WAE65002SP18,556,4,1,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
557,18,23,3,28,CLOSE,LEDA-2003,557,99,WAE65004SP18-7,557,3,1,12,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
558,18,23,3,28,CLOSE,LEDA-2004,558,99,WAE65005SP18-10,558,3,1,12,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
559,18,23,3,28,CLOSE,LEDA-2005,559,99,BAE65009SP18,559,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
560,18,23,3,28,CLOSE,LEDA-2006,560,99,B-S17SZ6500,560,3,1,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
561,18,23,3,28,CLOSE,LEDA-2007,561,99,AE19119130,561,3,2,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
562,18,23,3,28,CLOSE,LEDA-2008,562,99,AE19122116,562,3,2,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
563,18,23,3,28,CLOSE,LEDA-2009,563,99,BAE65010SP18-2,563,4,2,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
564,18,23,3,28,CLOSE,LEDA-2010,564,99,WAE65003SP18-3,564,3,2,12,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
565,18,23,3,28,CLOSE,LEDA-2011,565,99,WAE65002SP18-1,565,4,2,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
566,18,23,3,28,CLOSE,LEDA-2012,566,99,WAE65003SP18-4,566,4,2,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
567,18,23,3,28,CLOSE,LEDA-2013,567,99,WAE65004SP18-8,567,4,2,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
568,18,23,3,28,CLOSE,LEDA-2014,568,99,WAE65002SP18-2,568,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
569,18,23,3,28,CLOSE,LEDA-2015,569,99,WAE65003SP18-5,569,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
570,18,23,3,28,CLOSE,LEDA-2016,570,99,WAE65004SP18-9,570,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
571,18,23,3,28,CLOSE,LEDA-2017,571,99,WAE65005SP18-11,571,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
572,18,23,3,28,CLOSE,LEDA-2018,572,99,AE1906388-1,572,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
573,18,23,3,28,CLOSE,LEDA-2019,573,99,AE1917142,573,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
574,18,23,3,28,CLOSE,LEDA-2020,574,99,AE1903796,574,4,2,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
575,18,23,3,28,CLOSE,LEDA-2021,575,99,AE1916252,575,4,2,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
576,18,23,3,28,CLOSE,LEDA-2022,576,99,AE2011188,576,4,2,12,2,24,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
577,18,23,3,28,OPEN,LEDA-2023,577,99,AE1901192-1,577,3,3,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
578,18,23,3,28,OPEN,LEDA-2024,578,99,AE1913254-1,578,3,3,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
579,18,23,3,28,OPEN,LEDA-2025,579,99,AE1906272-1,579,3,3,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
580,18,23,3,28,OPEN,LEDA-2026,580,99,BAE65009SP18-1,580,3,3,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
581,18,23,3,28,OPEN,LEDA-2027,581,99,BAE65010SP18-4,581,3,3,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
582,18,23,3,28,OPEN,LEDA-2028,582,99,AE1913414-1,582,3,3,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
583,18,23,3,28,OPEN,LEDA-2029,583,99,AE1902182-1,583,3,3,3,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
584,18,23,3,28,OPEN,LEDA-2030,584,99,AE1917142-2,584,4,3,12,2,6,3,0,8,,2021-11-06 0:00,2021-11-06 0:00
585,18,23,3,28,CLOSE,LEDA-9003,585,99,GAE65012FL18,585,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
586,18,23,3,28,CLOSE,LEDA-9004,586,99,GAE65011FL18,586,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
587,18,23,3,28,CLOSE,LEDA-9005,587,99,GAE20000FL18,587,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
588,18,23,3,28,CLOSE,LEDA-9006,588,99,GAE15008FL18,588,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
589,18,23,3,28,CLOSE,LEDA-9007,589,99,BAE65010SP18-3,589,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
590,18,23,3,28,CLOSE,LEDA-9010,590,99,WAE65003SP19,590,4,1,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
591,18,23,3,28,CLOSE,LEDA-9011,591,99,WAE65004SP20,591,4,1,12,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
592,18,23,3,28,CLOSE,LEDA-9013,592,99,AE1906272,592,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
593,18,23,3,28,CLOSE,LEDA-9014,593,99,AE1902182,593,3,1,3,2,6,1,0,2,,2021-11-06 0:00,2021-11-06 0:00
594,18,23,3,28,CLOSE,LEDA-9015,594,99,AE1913182,594,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
595,18,23,3,28,CLOSE,LEDA-9018,595,99,AE1902280,595,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
596,18,23,3,28,CLOSE,LEDA-9019,596,99,AE1903442,596,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
597,18,23,3,28,CLOSE,LEDA-9020,597,99,AE1903622,597,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
598,18,23,3,28,CLOSE,LEDA-9021,598,99,AE1903796-1,598,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
599,18,23,3,28,CLOSE,LEDA-9022,599,99,AE1913254,599,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
600,18,23,3,28,CLOSE,LEDA-9023,600,99,AE1913414,600,3,1,3,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
601,18,23,3,28,CLOSE,LEDA-9024,601,99,AE1913820,601,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
602,18,23,3,28,CLOSE,LEDA-9025,602,99,AE1914238,602,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
603,18,23,3,28,CLOSE,LEDA-9026,603,99,AE1923144,603,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
604,18,23,3,28,CLOSE,LEDA-9027,604,99,AE1923666,604,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
605,18,23,3,28,CLOSE,LEDA-9028,605,99,SZ191488,605,3,1,4,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
606,18,23,3,28,CLOSE,LEDA-9029,606,99,SZ1916676,606,3,1,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
607,18,23,3,28,CLOSE,LEDA-9031,607,99,SZ1916172,607,3,1,4,2,6,1,0,6,,2021-11-06 0:00,2021-11-06 0:00
608,18,23,3,28,CLOSE,LEDA-9032,608,99,AE1917142-1,608,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
609,18,23,3,28,CLOSE,LEDA-9033,609,99,AE1901192,609,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
610,18,23,3,28,CLOSE,LEDA-9034,610,99,AE1916252-1,610,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
611,18,23,3,28,CLOSE,LEDA-9035,611,99,AE2011188-1,611,3,1,12,2,30,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
612,18,23,3,28,CLOSE,LEDA-9037,612,99,AE1917332,612,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
613,18,23,3,28,CLOSE,LEDA-9038,613,99,AE1916230,613,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
614,18,23,3,28,CLOSE,LEDA-9040,614,99,B-S17SZ6501,614,3,1,3,2,6,1,0,8,,2021-11-06 0:00,2021-11-06 0:00
615,18,23,3,28,CLOSE,LEDA-9041,615,99,AE2017094,615,4,1,2,2,30,1,0,7,,2021-11-06 0:00,2021-11-06 0:00
616,18,23,3,28,CLOSE,LEDA-9042,616,99,AE2017156,616,4,1,2,2,30,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
617,18,23,3,28,CLOSE,LEDA-9052,617,99,SZ1908478,617,4,1,7,2,6,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
618,18,23,3,28,CLOSE,LEDA-9053,618,99,SZ1908724,618,4,1,3,2,6,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
619,18,23,3,28,CLOSE,LEDA-9054,619,99,SZ2017754,619,4,1,3,2,30,1,0,7,,2021-11-06 0:00,2021-11-06 0:00
620,18,23,3,28,CLOSE,LEDA-9055,620,99,SZ2017604,620,4,1,4,2,30,1,0,7,,2021-11-06 0:00,2021-11-06 0:00
621,18,23,3,28,CLOSE,LEDA-9056,621,99,SZ20112610,621,4,1,4,2,30,1,0,7,,2021-11-06 0:00,2021-11-06 0:00
622,18,23,3,28,CLOSE,LEDA-9059,622,99,WAE65003SP18-6,622,3,1,12,2,6,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
623,18,23,3,28,OPEN,DHGV-2200,623,93,NOB9024,623,3,4,12,2,29,3,0,9,,2021-11-07 0:00,2021-11-07 0:00
624,18,23,3,27,OPEN,DHGI-2200T,624,97,144J0681,624,6,4,12,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
625,18,23,3,27,OPEN,DHGI-2201T,625,97,144J0673,625,6,4,12,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
626,18,23,3,27,OPEN,DHGI-2202T,626,97,144J0694,626,6,4,12,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
627,18,23,3,27,OPEN,DHGI-2203T,627,98,332J2471,627,6,4,2,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
628,18,23,3,27,OPEN,DHGI-2204T,628,98,332J2472,628,6,4,2,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
629,18,23,3,27,OPEN,DHGI-2205T,629,98,332J2473,629,6,4,2,2,30,4,0,13,,2021-11-07 0:00,2021-11-07 0:00
630,18,23,3,27,OPEN,DHGI-2206T,630,98,332J2502,630,6,4,2,2,30,4,3,13,,2021-11-07 0:00,2021-11-08 0:00
631,18,23,3,27,OPEN,DHGI-2207T,631,98,332J2503,631,6,4,2,2,30,4,0,13,,2021-11-08 0:00,2021-11-08 0:00
632,18,23,3,27,OPEN,DHGI-2208T,632,98,344J2459,632,6,4,2,2,30,4,3,13,,2021-11-08 0:00,2021-11-08 0:00
633,18,23,3,29,OPEN,DHGK-2127,633,112,69276,633,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
634,18,23,3,29,OPEN,DHGK-2128,634,112,72049,634,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
635,18,23,3,29,OPEN,DHGK-2129,635,112,107089,635,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
636,18,23,3,29,OPEN,DHGK-2130,636,112,107525,636,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
637,18,23,3,29,OPEN,DHGK-2131,637,112,38459,637,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
638,18,23,3,29,OPEN,DHGK-2132,638,112,102675,638,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
640,18,23,3,29,OPEN,DHGK-2133,640,112,102674,640,3,4,12,1,45,3,3,30,,2021-11-08 0:00,2021-11-08 0:00
