id,type_document,no_design,no_style,po_no,ship_mode,name_country,gmt_market,gmt_color,gmt_size,date_ship,qty_order,price_unit,remark,status,name_season,name_season_year,name_gender,type_fabric,type_garment,type_order,name_mid,name_brand,name_comp,name_dept,name_team
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,X SMALL,2021-10-27,32,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,SMALL,2021-10-27,82,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,MEDIUM,2021-10-27,135,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,LARGE,2021-10-27,70,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,X LARGE,2021-10-27,24,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382570-NL1BU,Sea,Netherlands,NL1BU,GREEN FLORAL AM2233_024APv1_colorway3,XXLARGE,2021-10-27,4,8.8,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,X SMALL,2021-10-27,76,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,SMALL,2021-10-27,126,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,MEDIUM,2021-10-27,186,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,LARGE,2021-10-27,124,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,X LARGE,2021-10-27,78,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0164,133S0164,2382782-NL1BU,Sea,Netherlands,NL1BU,SKY CAPTAIN PIPING PANTONE 19-3922 TCX SKY CAPTAIN,XXLARGE,2021-10-27,10,7.64,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,X SMALL,2021-10-20,25,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,SMALL,2021-10-20,109,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,MEDIUM,2021-10-20,244,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,LARGE,2021-10-20,205,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,X LARGE,2021-10-20,92,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2379384-NL1WD,Sea,Netherlands,NL1WD,NAVY FLORAL AMP05_320APv3_colorway11,XXLARGE,2021-10-20,40,8.01,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,X SMALL,2021-10-27,41,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,SMALL,2021-10-27,106,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,MEDIUM,2021-10-27,161,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,LARGE,2021-10-27,97,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,X LARGE,2021-10-27,30,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0163,133S0163,2382665-NL1BU,Sea,Netherlands,NL1BU,DRAGONFLIES AM2233_026APv1c5,XXLARGE,2021-10-27,15,9.22,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X SMALL,2021-10-20,41,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,SMALL,2021-10-20,101,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,MEDIUM,2021-10-20,169,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,LARGE,2021-10-20,92,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X LARGE,2021-10-20,33,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382912-NL1BU,Sea,Netherlands,NL1BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,XXLARGE,2021-10-20,14,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X SMALL,2021-10-27,12,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,SMALL,2021-10-27,30,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,MEDIUM,2021-10-27,50,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,LARGE,2021-10-27,28,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X LARGE,2021-10-27,10,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382918-CN2BU,Sea,China,CN2BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,XXLARGE,2021-10-27,5,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X SMALL,2021-10-20,6,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,SMALL,2021-10-20,15,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,MEDIUM,2021-10-20,26,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,LARGE,2021-10-20,14,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,X LARGE,2021-10-20,5,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0172,133S0172,2382917-CN3BU,Sea,China,CN3BU,GREEN PIPING PANTONE 18-5410 TCX SILVER PINE,XXLARGE,2021-10-20,2,7.65,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,NULL,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,X SMALL,2021-11-17,119,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,SMALL,2021-11-17,568,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,MEDIUM,2021-11-17,907,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,LARGE,2021-11-17,689,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,X LARGE,2021-11-17,375,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383140-US1BU,Sea,United States of America,US1BU,LIGHT BLUE W TIPPING,XXLARGE,2021-11-17,36,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,X SMALL,2021-11-17,161,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,SMALL,2021-11-17,876,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,MEDIUM,2021-11-17,1447,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,LARGE,2021-11-17,1080,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,X LARGE,2021-11-17,565,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383141-US1BU,Sea,United States of America,US1BU,BLACK W TIPPING,XXLARGE,2021-11-17,36,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,X SMALL,2021-11-17,10,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,SMALL,2021-11-17,39,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,MEDIUM,2021-11-17,51,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,LARGE,2021-11-17,45,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,X LARGE,2021-11-17,33,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383917-CN3BU,Sea,China,CN3BU,BLACK W TIPPING,XXLARGE,2021-11-17,1,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383909-CN2BU,Sea,China,CN2BU,LIGHT BLUE W TIPPING,X SMALL,2021-11-17,12,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383909-CN2BU,Sea,China,CN2BU,LIGHT BLUE W TIPPING,SMALL,2021-11-17,34,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383909-CN2BU,Sea,China,CN2BU,LIGHT BLUE W TIPPING,MEDIUM,2021-11-17,74,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383909-CN2BU,Sea,China,CN2BU,LIGHT BLUE W TIPPING,LARGE,2021-11-17,56,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383909-CN2BU,Sea,China,CN2BU,LIGHT BLUE W TIPPING,X LARGE,2021-11-17,60,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,X SMALL,2021-11-17,12,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,SMALL,2021-11-17,89,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,MEDIUM,2021-11-17,171,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,LARGE,2021-11-17,131,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,X LARGE,2021-11-17,41,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383915-NL1BU,Sea,Netherlands,NL1BU,BLACK W TIPPING,XXLARGE,2021-11-17,12,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383910-CN3BU,Sea,China,CN3BU,LIGHT BLUE W TIPPING,X SMALL,2021-11-17,9,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383910-CN3BU,Sea,China,CN3BU,LIGHT BLUE W TIPPING,SMALL,2021-11-17,30,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383910-CN3BU,Sea,China,CN3BU,LIGHT BLUE W TIPPING,MEDIUM,2021-11-17,51,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383910-CN3BU,Sea,China,CN3BU,LIGHT BLUE W TIPPING,LARGE,2021-11-17,42,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383910-CN3BU,Sea,China,CN3BU,LIGHT BLUE W TIPPING,X LARGE,2021-11-17,39,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383916-CN2BU,Sea,China,CN2BU,BLACK W TIPPING,X SMALL,2021-11-17,17,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383916-CN2BU,Sea,China,CN2BU,BLACK W TIPPING,SMALL,2021-11-17,60,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383916-CN2BU,Sea,China,CN2BU,BLACK W TIPPING,MEDIUM,2021-11-17,89,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383916-CN2BU,Sea,China,CN2BU,BLACK W TIPPING,LARGE,2021-11-17,72,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2381,332J2381,2383916-CN2BU,Sea,China,CN2BU,BLACK W TIPPING,X LARGE,2021-11-17,60,16.42,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Phu Thinh Export Garment Joint Stock Company,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,X SMALL,2021-11-22,41,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,SMALL,2021-11-22,316,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,MEDIUM,2021-11-22,664,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,LARGE,2021-11-22,542,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,X LARGE,2021-11-22,118,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2451,332J2451,2383143-US1BU,Sea,United States of America,US1BU,Black Beauty Block,XXLARGE,2021-11-22,3,15.81,,Activate,SP,2022,Mens,Woven,Outerwear,Bulk,Pt. Daehan Global (Sukabumi),Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,X SMALL,2021-11-17,87,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,SMALL,2021-11-17,230,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,MEDIUM,2021-11-17,388,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,LARGE,2021-11-17,179,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,X LARGE,2021-11-17,64,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383658-US1BU,Sea,United States of America,US1BU,NAVY STRIPES AM2233_003APv4c6,XXLARGE,2021-11-17,26,7.74,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,133S0158,133S0158,2383655-US1BU,Sea,United States of America,US1BU,DUSTY ROSE,X SMALL,2021-11-17,101,7.16,,Activate,SP,2022,Mens,Woven,Swimwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
